 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
66 1.72833e+10 2.5064e+10 4.54619e+09 1.7468e+10 2.48478e+10 2.13537e+10 6.57037e+10 2.58737e+10 2.03341e+10 1.39548e+10 2.78185e+10 1.69134e+10 2.66695e+10 2.49567e+10 2.01102e+10 8.71157e+10 4.68184e+10
67 1.09387e+10 1.45462e+10 2.56467e+10 2.90318e+10 3.26917e+10 1.68465e+10 1.0344e+11 1.22436e+10 3.03622e+10 1.4962e+10 2.31012e+10 1.9447e+10 2.47521e+10 2.47874e+10 2.12987e+10 6.931e+10 5.34641e+10
68 1.14077e+10 1.07728e+10 1.65782e+10 3.23802e+10 2.63841e+10 1.86676e+10 9.48174e+10 1.13335e+10 7.7339e+10 3.01881e+10 2.15373e+10 1.86263e+10 1.92609e+10 1.22455e+10 2.25451e+10 4.41724e+10 6.15037e+10
69 1.85431e+10 1.51748e+10 1.7393e+10 1.81397e+10 2.57376e+10 1.6995e+10 1.19849e+11 2.30598e+10 6.08044e+10 2.3144e+10 2.50107e+10 1.71685e+10 1.99068e+10 1.36123e+10 1.31611e+10 3.00382e+10 2.59406e+10
70 1.41751e+10 1.30227e+10 2.07648e+10 2.12524e+10 3.17709e+10 1.24193e+10 1.05876e+11 7.58033e+09 8.37549e+10 7.43796e+09 2.92255e+10 2.99662e+10 3.20691e+10 2.20596e+10 9.8908e+09 1.1542e+10 1.8561e+10
71 1.09366e+10 1.18095e+10 1.78252e+10 2.20607e+10 3.39825e+10 1.12724e+10 2.97434e+10 3.82098e+10 6.56871e+10 4.20373e+10 2.89665e+10 2.80816e+10 1.75268e+10 1.7559e+10 1.03574e+10 7.04907e+09 1.48593e+10
72 1.30455e+10 1.09383e+10 1.14278e+10 1.51599e+10 2.64513e+10 7.02873e+09 5.31759e+10 3.83136e+10 5.13138e+10 4.13347e+10 2.48661e+10 2.08499e+10 1.0705e+10 1.19166e+10 2.38908e+10 2.1286e+10 2.05155e+10
73 1.92418e+10 1.60055e+10 1.62943e+10 1.00971e+10 1.32853e+10 1.45025e+10 6.44197e+10 2.52992e+10 6.54677e+10 2.48512e+10 4.25464e+10 1.29614e+10 1.23252e+10 2.11505e+10 1.77754e+10 5.13379e+10 2.08927e+10
74 1.70949e+10 7.56775e+09 2.27066e+10 2.67092e+10 1.62238e+10 6.41356e+09 7.52492e+10 3.07115e+10 5.02697e+10 4.87187e+10 2.65875e+10 1.18326e+10 1.7191e+10 1.93926e+10 1.4633e+10 3.21652e+10 2.91016e+10
75 1.92145e+10 1.00525e+10 2.18736e+10 3.89693e+10 1.40219e+10 1.87357e+10 8.52652e+10 1.94202e+10 4.04184e+10 2.76115e+10 2.16081e+10 1.94245e+10 7.03441e+10 2.88138e+10 1.61523e+10 3.35381e+10 2.52384e+10
76 9.59732e+09 3.04054e+10 2.87251e+10 4.43622e+10 2.01775e+10 1.52534e+10 9.52898e+10 3.75952e+10 2.93965e+10 3.40786e+10 2.59317e+10 1.36148e+10 6.81404e+10 3.86136e+10 1.25905e+10 4.03052e+10 2.60188e+10
77 4.82237e+09 2.54701e+10 2.03647e+10 4.87182e+10 2.61436e+10 1.28098e+10 9.01966e+10 2.95938e+10 6.71472e+09 3.76132e+10 2.85838e+10 1.16985e+10 5.25398e+10 1.53144e+10 2.91784e+10 2.97921e+10 1.65026e+10
78 5.21183e+10 1.38641e+10 1.69869e+10 4.95063e+10 2.66577e+10 2.11892e+10 9.2502e+10 4.18058e+10 2.53961e+10 3.42007e+10 1.51048e+10 1.86736e+10 5.67519e+10 2.52945e+10 4.4645e+10 1.37447e+10 1.34868e+10
79 5.57514e+10 9.83545e+09 1.19901e+10 4.16021e+10 1.22348e+10 1.75034e+10 9.05221e+10 8.28376e+09 5.31513e+10 3.74787e+10 1.34831e+10 1.77374e+10 4.582e+10 1.70551e+10 3.72431e+10 2.28845e+10 1.42624e+10
80 6.39627e+10 4.82394e+10 1.6406e+10 4.50455e+10 5.21163e+09 2.48354e+10 9.45445e+10 1.74061e+10 3.53577e+10 2.15429e+10 2.51978e+10 1.32209e+10 4.78722e+10 1.10701e+10 1.82563e+10 2.08076e+10 1.93873e+10
81 7.68819e+10 5.85933e+10 1.07142e+10 4.69049e+10 3.52907e+10 1.89542e+10 4.69456e+10 6.17422e+10 4.14562e+10 9.08345e+09 2.20217e+10 3.76553e+09 7.01089e+10 1.47906e+10 1.97581e+10 1.6764e+10 2.05436e+10
82 7.85896e+10 6.25678e+10 4.2274e+10 4.38848e+10 3.46038e+10 1.48462e+10 3.28861e+10 4.59048e+10 5.24148e+10 2.01537e+10 2.74738e+10 1.63845e+10 9.56546e+10 7.08669e+09 8.38296e+09 1.69718e+10 3.61413e+10
83 7.70426e+10 4.70952e+10 4.82281e+10 2.39327e+10 2.4559e+10 1.4498e+10 4.61887e+10 5.99306e+10 6.30354e+10 3.12755e+10 1.93226e+10 1.56301e+10 9.7251e+10 1.39269e+10 3.44601e+09 2.6006e+09 2.18329e+10
84 7.19169e+10 3.77981e+10 1.57554e+10 1.28945e+10 1.5076e+10 1.35431e+10 4.48078e+10 3.90397e+10 7.78127e+10 2.22515e+10 1.64786e+10 1.62853e+10 5.70706e+10 2.70916e+10 6.4373e+09 2.79511e+09 1.51036e+10
85 5.68138e+10 2.70671e+10 1.66866e+10 2.67728e+10 2.29469e+10 1.37482e+10 1.76774e+10 2.26146e+10 7.45863e+10 3.29727e+10 2.85187e+10 2.17291e+10 3.38515e+10 2.42911e+10 9.97367e+09 1.30286e+10 1.32505e+10
86 4.74352e+10 2.98223e+10 1.90994e+10 1.71429e+10 1.78581e+10 1.91107e+10 3.69804e+10 2.14723e+10 7.61115e+10 4.15419e+10 3.305e+10 1.96392e+10 4.5229e+10 1.73664e+10 6.39045e+09 1.67141e+10 1.17929e+10
87 4.70674e+10 2.14267e+10 1.45201e+10 1.07821e+10 2.46435e+10 1.66483e+10 5.37976e+10 1.80155e+10 6.47972e+10 3.14295e+10 2.17567e+10 1.83044e+10 4.35606e+10 1.58807e+10 1.22249e+10 1.74754e+10 1.85371e+10
88 2.47034e+10 2.71266e+10 2.09735e+10 8.95743e+09 1.50771e+10 6.68201e+09 6.02359e+10 1.73409e+10 4.61095e+10 9.64268e+09 2.6111e+10 1.29901e+10 1.4721e+10 1.92452e+10 1.68993e+10 2.67271e+10 2.34733e+10
89 8.80914e+09 3.39238e+10 2.26418e+10 1.70306e+10 4.50485e+10 1.16237e+10 5.01705e+10 1.82904e+10 3.83099e+10 1.82816e+10 2.55567e+10 1.49508e+10 5.24839e+09 1.20809e+10 2.24239e+10 3.32879e+10 3.02477e+10
90 2.27914e+10 2.89885e+10 1.54554e+10 1.59191e+10 3.34236e+10 1.44579e+10 7.65803e+10 1.16481e+10 1.30112e+10 1.70647e+10 1.8509e+10 1.06055e+10 3.73538e+10 8.93205e+09 2.20059e+10 3.49466e+10 2.62096e+10
91 3.22377e+10 3.0387e+10 1.88853e+10 1.10951e+10 3.46914e+10 1.69252e+10 7.57477e+10 1.15082e+10 2.27375e+10 3.16206e+10 1.10947e+10 6.53774e+09 5.66977e+10 6.54891e+09 1.64742e+10 2.84724e+10 3.03775e+10
92 2.49999e+10 3.81092e+10 2.15701e+10 9.84903e+09 2.99861e+10 7.92273e+09 2.91311e+10 1.17562e+10 2.84488e+10 3.03784e+10 2.93176e+10 1.33674e+10 5.50326e+10 8.8064e+09 1.39201e+10 2.46008e+10 1.99351e+10
