 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
44 2.1791e+07 2.27755e+07 1.59155e+07 2.53666e+07 2.31581e+07 3.00106e+07 2.59569e+07 1.36956e+07 3.84803e+07 4.02147e+07 2.62065e+07 2.71114e+07 4.09648e+07 3.23648e+07 6.18894e+07 3.73353e+07 1.4927e+07
45 2.2601e+07 2.51326e+07 1.61493e+07 1.50073e+07 2.2723e+07 4.12811e+07 2.63233e+07 1.42917e+07 2.73372e+07 6.87602e+07 2.38404e+07 3.02172e+07 3.39753e+07 3.17826e+07 5.64233e+07 3.55022e+07 2.08682e+07
46 3.12364e+07 3.67917e+07 2.3984e+07 1.93725e+07 2.85301e+07 4.74514e+07 2.35464e+07 1.56239e+07 3.03464e+07 6.05665e+07 2.24155e+07 2.79993e+07 2.70673e+07 3.22812e+07 5.01938e+07 4.71663e+07 1.76273e+07
47 4.41802e+07 3.58478e+07 1.91877e+07 2.94033e+07 4.0554e+07 3.36935e+07 1.95383e+07 1.25212e+07 3.18853e+07 5.72741e+07 1.73543e+07 2.121e+07 5.34779e+07 3.72011e+07 3.39703e+07 2.63224e+07 2.10806e+07
48 4.95592e+07 2.16824e+07 2.27421e+07 3.10356e+07 3.6955e+07 2.58062e+07 2.07136e+07 2.03082e+07 3.33558e+07 4.49658e+07 2.06674e+07 1.79244e+07 3.44201e+07 2.80536e+07 2.58354e+07 2.6587e+07 1.67637e+07
49 2.46485e+07 2.22572e+07 3.05314e+07 3.40863e+07 1.93271e+07 3.21304e+07 1.81761e+07 2.65165e+07 3.79567e+07 4.76526e+07 1.56585e+07 3.00014e+07 2.27146e+07 2.38485e+07 4.10974e+07 2.68347e+07 2.2731e+07
50 1.88232e+07 2.90741e+07 2.89304e+07 3.59661e+07 1.85986e+07 3.49573e+07 1.97748e+07 2.48068e+07 3.13864e+07 5.1027e+07 1.11572e+07 1.99827e+07 2.97268e+07 4.70558e+07 3.239e+07 3.24237e+07 1.73468e+07
51 2.50528e+07 3.214e+07 1.96465e+07 3.49602e+07 2.82986e+07 2.23253e+07 2.31978e+07 1.60268e+07 1.15983e+07 4.27271e+07 1.40364e+07 1.84396e+07 4.42895e+07 3.8019e+07 5.27786e+07 3.63307e+07 3.76824e+07
52 2.11947e+07 2.80667e+07 3.09718e+07 5.03887e+07 2.71236e+07 2.37566e+07 3.1699e+07 1.37815e+07 1.53084e+07 4.43238e+07 2.07249e+07 1.54801e+07 2.93915e+07 3.7955e+07 3.37438e+07 3.6391e+07 3.36703e+07
53 1.89928e+07 1.93755e+07 2.42202e+07 4.24244e+07 1.71337e+07 1.3745e+07 2.53538e+07 1.36383e+07 2.0022e+07 5.579e+07 1.85086e+07 2.16057e+07 2.84015e+07 3.56369e+07 3.51443e+07 5.05663e+07 3.54464e+07
